timestamp,Temperature,Pressure,Flow_Rate,pH_Value,Concentration
2025-05-28 05:09:15.681000+00:00,152.823,4.869,97.182,6.934,0.142
2025-05-28 05:09:20.681000+00:00,142.244,4.925,96.328,6.735,0.15
2025-05-28 05:09:25.681000+00:00,144.915,5.438,105.083,6.717,0.145
2025-05-28 05:09:30.681000+00:00,149.54,4.997,89.913,6.851,0.144
2025-05-28 05:09:35.681000+00:00,147.252,5.869,94.171,7.043,0.161
2025-05-28 05:09:40.681000+00:00,138.245,5.837,114.991,6.349,0.155
2025-05-28 05:09:45.681000+00:00,151.963,4.48,95.278,7.258,0.159
2025-05-28 05:09:50.681000+00:00,141.421,3.89,104.193,7.028,0.151
2025-05-28 05:09:55.681000+00:00,148.466,5.168,120.173,6.889,0.154
2025-05-28 05:10:00.681000+00:00,160.583,4.997,83.51,6.869,0.136
2025-05-28 05:10:05.681000+00:00,154.873,4.433,112.852,7.357,0.139
2025-05-28 05:10:10.681000+00:00,143.434,4.376,105.838,7.191,0.147
2025-05-28 05:10:15.681000+00:00,154.522,5.071,111.186,7.015,0.153
2025-05-28 05:10:20.681000+00:00,145.974,4.568,105.247,6.974,0.159
2025-05-28 05:10:25.681000+00:00,140.362,4.949,101.355,6.89,0.148
2025-05-28 05:10:30.681000+00:00,149.447,5.193,97.854,7.366,0.145
2025-05-28 05:10:35.681000+00:00,142.471,5.107,94.18,6.776,0.15
2025-05-28 05:10:40.681000+00:00,151.32,4.5,80.969,7.13,0.16
2025-05-28 05:10:45.681000+00:00,144.052,6.688,111.351,7.188,0.16
2025-05-28 05:10:50.681000+00:00,152.202,4.439,93.22,7.319,0.154
2025-05-28 05:10:55.681000+00:00,143.344,4.725,103.475,7.214,0.15
2025-05-28 05:11:00.681000+00:00,149.943,5.356,109.113,7.008,0.138
2025-05-28 05:11:05.681000+00:00,146.947,4.885,102.242,7.094,0.148
2025-05-28 05:11:10.681000+00:00,155.232,5.313,108.342,6.831,0.156
2025-05-28 05:11:15.681000+00:00,147.791,4.848,94.491,6.614,0.145
2025-05-28 05:11:20.681000+00:00,151.38,4.929,110.178,7.043,0.168
2025-05-28 05:11:25.681000+00:00,142.209,5.673,118.197,6.74,0.152
2025-05-28 05:11:30.681000+00:00,138.595,4.479,96.132,6.945,0.147
2025-05-28 05:11:35.681000+00:00,152.153,4.235,81.104,6.884,0.143
2025-05-28 05:11:40.681000+00:00,150.055,5.262,87.032,7.005,0.141
2025-05-28 05:11:45.681000+00:00,144.006,4.788,96.739,6.877,0.162
2025-05-28 05:11:50.681000+00:00,153.762,4.491,104.153,7.124,0.141
2025-05-28 05:11:55.681000+00:00,147.599,4.675,99.823,6.889,0.153
2025-05-28 05:12:00.681000+00:00,159.33,4.617,93.615,7.0,0.146
2025-05-28 05:12:05.681000+00:00,147.342,5.772,95.489,7.232,0.161
2025-05-28 05:12:10.681000+00:00,155.359,4.786,78.273,6.994,0.153
2025-05-28 05:12:15.681000+00:00,148.412,5.074,93.206,6.89,0.142
2025-05-28 05:12:20.681000+00:00,157.415,5.499,102.584,6.972,0.147
2025-05-28 05:12:25.681000+00:00,169.343,5.319,78.342,7.607,0.167
2025-05-28 05:12:30.681000+00:00,146.131,5.249,104.772,6.682,0.15
2025-05-28 05:12:35.681000+00:00,148.326,7.179,97.042,6.978,0.149
2025-05-28 05:12:40.681000+00:00,145.266,5.707,97.977,7.286,0.146
2025-05-28 05:12:45.681000+00:00,150.506,4.119,94.477,6.896,0.153
2025-05-28 05:12:50.681000+00:00,153.343,6.007,88.521,6.989,0.208
2025-05-28 05:12:55.681000+00:00,155.151,5.152,95.507,6.998,0.142
2025-05-28 05:13:00.681000+00:00,140.862,5.148,96.113,7.014,0.163
2025-05-28 05:13:05.681000+00:00,146.19,4.841,87.205,7.016,0.147
2025-05-28 05:13:10.681000+00:00,142.122,4.974,80.296,6.988,0.138
2025-05-28 05:13:15.681000+00:00,151.701,6.007,90.697,7.193,0.135
2025-05-28 05:13:20.681000+00:00,143.222,5.376,96.512,6.97,0.141
2025-05-28 05:13:25.681000+00:00,152.212,5.192,102.377,6.85,0.156
2025-05-28 05:13:30.681000+00:00,153.408,4.699,101.469,6.839,0.142
2025-05-28 05:13:35.681000+00:00,148.57,4.923,105.262,7.055,0.149
2025-05-28 05:13:40.681000+00:00,153.576,4.923,104.777,7.0,0.146
2025-05-28 05:13:45.681000+00:00,158.202,5.189,100.692,7.026,0.146
2025-05-28 05:13:50.681000+00:00,155.17,4.679,117.587,7.299,0.151
2025-05-28 05:13:55.681000+00:00,154.468,4.707,102.278,6.939,0.148
2025-05-28 05:14:00.681000+00:00,146.027,5.24,92.84,7.083,0.147
2025-05-28 05:14:05.681000+00:00,149.479,3.347,105.559,7.304,0.155
2025-05-28 05:14:10.681000+00:00,147.93,4.624,114.73,7.183,0.166
2025-05-28 05:14:15.681000+00:00,154.916,5.383,98.113,7.054,0.164
2025-05-28 05:14:20.681000+00:00,135.824,4.569,112.851,5.917,0.149
2025-05-28 05:14:25.681000+00:00,158.414,4.836,82.36,6.739,0.152
2025-05-28 05:14:30.681000+00:00,152.596,5.04,90.224,7.233,0.159
2025-05-28 05:14:35.681000+00:00,145.295,5.638,73.241,6.997,0.162
2025-05-28 05:14:40.681000+00:00,141.367,4.246,84.2,7.149,0.145
2025-05-28 05:14:45.681000+00:00,148.854,5.178,105.619,6.89,0.147
2025-05-28 05:14:50.681000+00:00,155.879,4.926,79.247,6.359,0.14
2025-05-28 05:14:55.681000+00:00,146.074,5.114,109.482,7.1,0.149
2025-05-28 05:15:00.681000+00:00,154.357,4.647,89.151,7.11,0.154
2025-05-28 05:15:05.681000+00:00,143.596,4.481,113.116,6.744,0.127
2025-05-28 05:15:10.681000+00:00,158.757,5.785,98.503,7.318,0.152
2025-05-28 05:15:15.681000+00:00,149.214,4.346,91.509,7.011,0.136
2025-05-28 05:15:20.681000+00:00,151.221,5.574,77.473,6.844,0.15
2025-05-28 05:15:25.681000+00:00,154.329,4.287,114.561,6.719,0.159
2025-05-28 05:15:30.681000+00:00,150.145,5.455,108.692,7.215,0.172
2025-05-28 05:15:35.681000+00:00,152.142,4.207,92.804,7.311,0.146
2025-05-28 05:15:40.681000+00:00,146.347,4.734,119.423,7.237,0.162
2025-05-28 05:15:45.681000+00:00,141.303,5.205,102.912,7.266,0.138
2025-05-28 05:15:50.681000+00:00,162.364,4.99,101.66,6.853,0.141
2025-05-28 05:15:55.681000+00:00,151.468,5.439,107.171,7.173,0.157
2025-05-28 05:16:00.681000+00:00,153.263,4.799,84.616,7.363,0.142
2025-05-28 05:16:05.681000+00:00,151.434,5.011,85.454,6.959,0.158
2025-05-28 05:16:10.681000+00:00,147.982,5.087,111.266,7.006,0.155
2025-05-28 05:16:15.681000+00:00,148.53,4.146,102.906,7.12,0.153
2025-05-28 05:16:20.681000+00:00,148.437,7.176,91.677,7.089,0.143
2025-05-28 05:16:25.681000+00:00,138.199,5.607,92.212,6.915,0.147
2025-05-28 05:16:30.681000+00:00,156.009,4.423,89.04,7.261,0.152
2025-05-28 05:16:35.681000+00:00,140.72,4.784,94.363,6.797,0.157
2025-05-28 05:16:40.681000+00:00,151.953,4.586,105.15,7.006,0.132
2025-05-28 05:16:45.681000+00:00,154.694,5.001,91.564,7.105,0.154
2025-05-28 05:16:50.681000+00:00,147.441,4.552,108.775,7.168,0.159
2025-05-28 05:16:55.681000+00:00,150.675,5.056,94.714,7.045,0.15
2025-05-28 05:17:00.681000+00:00,156.647,5.595,105.378,5.747,0.146
2025-05-28 05:17:05.681000+00:00,148.102,6.0,98.475,7.272,0.159
2025-05-28 05:17:10.681000+00:00,149.694,4.594,120.248,7.353,0.151
2025-05-28 05:17:15.681000+00:00,158.352,5.03,106.129,7.183,0.146
2025-05-28 05:17:20.681000+00:00,144.87,5.279,81.328,6.758,0.133
2025-05-28 05:17:25.681000+00:00,151.882,4.648,103.883,7.04,0.122
2025-05-28 05:17:30.681000+00:00,147.74,5.165,100.338,6.958,0.17
2025-05-28 05:17:35.681000+00:00,149.831,3.871,100.095,7.244,0.147
2025-05-28 05:17:40.681000+00:00,155.954,5.114,101.112,6.936,0.15
2025-05-28 05:17:45.681000+00:00,150.126,5.884,106.146,7.072,0.148
2025-05-28 05:17:50.681000+00:00,146.895,4.79,102.193,7.141,0.164
2025-05-28 05:17:55.681000+00:00,147.063,4.566,96.4,6.805,0.159
2025-05-28 05:18:00.681000+00:00,166.511,4.661,103.573,6.749,0.157
2025-05-28 05:18:05.681000+00:00,148.406,5.222,98.308,6.85,0.149
2025-05-28 05:18:10.681000+00:00,139.019,3.827,105.991,7.262,0.151
2025-05-28 05:18:15.681000+00:00,148.92,4.434,90.987,7.08,0.148
2025-05-28 05:18:20.681000+00:00,150.374,5.657,101.817,6.81,0.148
2025-05-28 05:18:25.681000+00:00,150.924,4.932,107.0,6.796,0.144
2025-05-28 05:18:30.681000+00:00,151.385,4.648,108.85,6.956,0.145
2025-05-28 05:18:35.681000+00:00,150.676,4.926,111.078,6.901,0.138
2025-05-28 05:18:40.681000+00:00,148.85,5.913,95.669,7.087,0.145
2025-05-28 05:18:45.681000+00:00,156.46,5.675,106.592,7.085,0.157
2025-05-28 05:18:50.681000+00:00,145.92,4.723,96.007,7.086,0.172
2025-05-28 05:18:55.681000+00:00,157.104,4.958,103.786,6.761,0.154
2025-05-28 05:19:00.681000+00:00,152.058,5.11,90.791,7.115,0.165
2025-05-28 05:19:05.681000+00:00,158.235,6.102,96.21,6.945,0.167
2025-05-28 05:19:10.681000+00:00,142.202,5.37,109.019,6.818,0.155
2025-05-28 05:19:15.681000+00:00,169.092,4.434,112.18,7.152,0.15
2025-05-28 05:19:20.681000+00:00,149.614,4.668,97.145,6.992,0.13
2025-05-28 05:19:25.681000+00:00,147.182,5.376,104.104,6.847,0.156
2025-05-28 05:19:30.681000+00:00,149.641,4.494,119.546,7.219,0.157
2025-05-28 05:19:35.681000+00:00,142.358,4.899,104.192,6.84,0.14
2025-05-28 05:19:40.681000+00:00,150.628,4.068,112.281,6.857,0.159
2025-05-28 05:19:45.681000+00:00,150.515,5.483,91.933,7.069,0.155
2025-05-28 05:19:50.681000+00:00,158.389,4.508,94.317,6.974,0.173
2025-05-28 05:19:55.681000+00:00,153.028,5.181,87.897,6.97,0.156
2025-05-28 05:20:00.681000+00:00,155.075,5.576,98.522,6.983,0.165
2025-05-28 05:20:05.681000+00:00,146.397,4.172,92.889,7.194,0.167
2025-05-28 05:20:10.681000+00:00,152.723,5.368,79.805,7.027,0.149
2025-05-28 05:20:15.681000+00:00,156.034,4.229,107.291,7.133,0.14
2025-05-28 05:20:20.681000+00:00,166.63,5.306,97.039,7.285,0.167
2025-05-28 05:20:25.681000+00:00,156.213,5.662,101.051,6.951,0.143
2025-05-28 05:20:30.681000+00:00,145.919,5.513,106.139,6.98,0.149
2025-05-28 05:20:35.681000+00:00,138.704,5.522,101.601,7.281,0.164
2025-05-28 05:20:40.681000+00:00,145.263,4.359,83.812,6.986,0.161
2025-05-28 05:20:45.681000+00:00,150.84,4.929,99.002,6.652,0.146
2025-05-28 05:20:50.681000+00:00,154.896,5.731,113.935,6.957,0.161
2025-05-28 05:20:55.681000+00:00,146.774,5.644,111.587,7.147,0.166
2025-05-28 05:21:00.681000+00:00,157.528,4.93,110.799,7.236,0.144
2025-05-28 05:21:05.681000+00:00,148.94,4.72,92.012,6.763,0.16
2025-05-28 05:21:10.681000+00:00,152.81,4.308,105.342,6.832,0.162
2025-05-28 05:21:15.681000+00:00,146.899,5.003,103.366,6.743,0.143
2025-05-28 05:21:20.681000+00:00,154.3,5.132,96.15,6.35,0.161
2025-05-28 05:21:25.681000+00:00,151.162,4.439,101.47,6.748,0.169
2025-05-28 05:21:30.681000+00:00,142.805,4.493,93.168,7.36,0.143
2025-05-28 05:21:35.681000+00:00,143.803,3.992,98.69,6.95,0.165
2025-05-28 05:21:40.681000+00:00,149.356,4.887,85.097,6.963,0.144
2025-05-28 05:21:45.681000+00:00,149.837,4.936,91.865,7.429,0.176
2025-05-28 05:21:50.681000+00:00,163.226,4.369,89.808,6.693,0.148
2025-05-28 05:21:55.681000+00:00,152.778,5.705,88.729,7.091,0.156
2025-05-28 05:22:00.681000+00:00,146.912,5.546,85.203,7.17,0.149
2025-05-28 05:22:05.681000+00:00,151.017,5.145,111.437,7.048,0.151
2025-05-28 05:22:10.681000+00:00,152.902,4.961,109.195,7.434,0.15
2025-05-28 05:22:15.681000+00:00,150.104,5.428,102.288,6.898,0.163
2025-05-28 05:22:20.681000+00:00,151.115,5.183,118.128,7.149,0.151
2025-05-28 05:22:25.681000+00:00,154.406,4.507,80.706,6.693,0.17
2025-05-28 05:22:30.681000+00:00,144.04,4.981,112.083,7.12,0.151
2025-05-28 05:22:35.681000+00:00,152.004,4.631,113.966,6.987,0.158
2025-05-28 05:22:40.681000+00:00,152.066,4.894,109.472,7.218,0.149
2025-05-28 05:22:45.681000+00:00,140.278,5.288,96.039,6.824,0.168
2025-05-28 05:22:50.681000+00:00,145.335,5.84,89.506,6.826,0.145
2025-05-28 05:22:55.681000+00:00,155.04,4.545,105.608,7.213,0.14
2025-05-28 05:23:00.681000+00:00,142.404,5.154,112.567,7.199,0.146
2025-05-28 05:23:05.681000+00:00,140.025,4.58,99.171,6.959,0.154
2025-05-28 05:23:10.681000+00:00,146.6,4.846,105.102,6.944,0.167
2025-05-28 05:23:15.681000+00:00,149.211,3.978,113.512,6.963,0.164
2025-05-28 05:23:20.681000+00:00,148.478,6.372,88.22,7.139,0.14
2025-05-28 05:23:25.681000+00:00,148.832,4.838,94.989,7.182,0.159
2025-05-28 05:23:30.681000+00:00,149.748,5.603,97.414,6.798,0.153
2025-05-28 05:23:35.681000+00:00,157.878,5.84,80.093,6.723,0.155
2025-05-28 05:23:40.681000+00:00,148.336,4.759,115.432,6.918,0.153
2025-05-28 05:23:45.681000+00:00,148.927,4.259,102.591,7.199,0.138
2025-05-28 05:23:50.681000+00:00,146.887,5.735,112.295,7.128,0.154
2025-05-28 05:23:55.681000+00:00,157.185,4.687,98.151,7.398,0.138
2025-05-28 05:24:00.681000+00:00,148.388,4.857,94.299,6.904,0.152
2025-05-28 05:24:05.681000+00:00,144.278,5.032,99.224,7.213,0.139
2025-05-28 05:24:10.681000+00:00,138.284,4.407,107.702,7.125,0.144
2025-05-28 05:24:15.681000+00:00,173.537,4.628,92.229,6.828,0.154
2025-05-28 05:24:20.681000+00:00,154.852,4.39,94.962,7.349,0.137
2025-05-28 05:24:25.681000+00:00,146.553,4.346,97.93,6.862,0.135
2025-05-28 05:24:30.681000+00:00,149.039,5.037,96.292,7.313,0.148
2025-05-28 05:24:35.681000+00:00,145.187,4.922,92.572,7.137,0.144
2025-05-28 05:24:40.681000+00:00,152.685,6.1,91.641,7.042,0.139
2025-05-28 05:24:45.681000+00:00,146.806,4.985,111.015,6.808,0.143
2025-05-28 05:24:50.681000+00:00,152.05,4.78,96.83,6.479,0.144
2025-05-28 05:24:55.681000+00:00,148.998,5.029,104.413,6.969,0.157
2025-05-28 05:25:00.681000+00:00,133.624,5.178,95.655,6.883,0.148
2025-05-28 05:25:05.681000+00:00,153.851,4.76,102.036,7.142,0.145
2025-05-28 05:25:10.681000+00:00,152.876,4.399,105.34,6.826,0.134
2025-05-28 05:25:15.681000+00:00,146.381,4.957,118.331,6.854,0.153
2025-05-28 05:25:20.681000+00:00,146.393,4.073,98.904,6.97,0.146
2025-05-28 05:25:25.681000+00:00,155.979,4.969,99.109,7.163,0.149
2025-05-28 05:25:30.681000+00:00,152.375,4.925,83.627,6.958,0.149
2025-05-28 05:25:35.681000+00:00,158.935,4.68,109.443,7.207,0.162
2025-05-28 05:25:40.681000+00:00,155.255,4.722,95.942,7.108,0.14
2025-05-28 05:25:45.681000+00:00,147.614,4.067,122.698,6.799,0.142
2025-05-28 05:25:50.681000+00:00,148.285,4.636,84.492,7.062,0.149
2025-05-28 05:25:55.681000+00:00,149.109,3.778,98.107,7.205,0.141
2025-05-28 05:26:00.681000+00:00,141.394,5.164,93.949,6.629,0.167
2025-05-28 05:26:05.681000+00:00,169.775,5.158,103.262,7.208,0.145
2025-05-28 05:26:10.681000+00:00,146.101,4.951,103.592,6.916,0.149
2025-05-28 05:26:15.681000+00:00,149.822,5.145,103.161,7.15,0.153
2025-05-28 05:26:20.681000+00:00,167.284,5.287,116.251,6.755,0.15
2025-05-28 05:26:25.681000+00:00,146.922,5.917,102.969,7.072,0.138
2025-05-28 05:26:30.681000+00:00,147.975,5.593,103.916,7.001,0.136
2025-05-28 05:26:35.681000+00:00,149.075,5.176,97.488,7.293,0.162
2025-05-28 05:26:40.681000+00:00,142.216,4.89,100.797,6.962,0.144
2025-05-28 05:26:45.681000+00:00,152.658,5.168,85.531,7.222,0.163
2025-05-28 05:26:50.681000+00:00,149.777,4.44,104.074,6.992,0.158
2025-05-28 05:26:55.681000+00:00,146.883,4.886,98.589,7.158,0.135
2025-05-28 05:27:00.681000+00:00,158.845,4.627,100.091,7.21,0.14
2025-05-28 05:27:05.681000+00:00,149.648,4.964,114.107,6.899,0.144
2025-05-28 05:27:10.681000+00:00,146.047,5.36,120.527,7.106,0.14
2025-05-28 05:27:15.681000+00:00,146.752,4.792,98.743,6.95,0.213
2025-05-28 05:27:20.681000+00:00,155.01,4.64,100.428,6.816,0.154
2025-05-28 05:27:25.681000+00:00,149.668,4.793,106.375,7.123,0.155
2025-05-28 05:27:30.681000+00:00,158.768,5.262,107.862,6.793,0.155
2025-05-28 05:27:35.681000+00:00,145.911,5.288,92.267,6.892,0.137
2025-05-28 05:27:40.681000+00:00,144.591,4.782,75.045,6.661,0.151
2025-05-28 05:27:45.681000+00:00,145.28,5.887,111.216,6.714,0.141
2025-05-28 05:27:50.681000+00:00,152.812,4.799,95.026,6.905,0.145
2025-05-28 05:27:55.681000+00:00,152.228,4.89,86.367,7.405,0.153
2025-05-28 05:28:00.681000+00:00,157.848,5.679,121.654,6.89,0.133
2025-05-28 05:28:05.681000+00:00,146.255,4.479,89.297,6.933,0.135
2025-05-28 05:28:10.681000+00:00,154.155,4.88,100.835,6.756,0.15
2025-05-28 05:28:15.681000+00:00,152.233,5.376,112.927,7.004,0.147
2025-05-28 05:28:20.681000+00:00,152.776,4.758,100.36,6.96,0.149
2025-05-28 05:28:25.681000+00:00,156.724,5.336,90.244,7.114,0.14
2025-05-28 05:28:30.681000+00:00,147.356,5.535,95.394,7.052,0.126
2025-05-28 05:28:35.681000+00:00,164.974,4.647,94.434,6.958,0.147
2025-05-28 05:28:40.681000+00:00,148.311,4.375,107.377,6.993,0.167
2025-05-28 05:28:45.681000+00:00,155.964,5.27,118.829,6.972,0.143
2025-05-28 05:28:50.681000+00:00,147.679,5.63,107.366,7.162,0.142
2025-05-28 05:28:55.681000+00:00,145.041,5.442,95.475,6.821,0.169
2025-05-28 05:29:00.681000+00:00,157.824,4.929,99.475,7.314,0.116
2025-05-28 05:29:05.681000+00:00,144.45,6.933,112.247,6.976,0.144
2025-05-28 05:29:10.681000+00:00,156.284,5.187,97.457,7.359,0.155
2025-05-28 05:29:15.681000+00:00,148.862,4.599,105.11,6.831,0.142
2025-05-28 05:29:20.681000+00:00,147.964,4.658,84.186,6.955,0.136
2025-05-28 05:29:25.681000+00:00,152.977,5.565,87.656,6.92,0.138
2025-05-28 05:29:30.681000+00:00,153.245,4.521,87.95,7.201,0.152
2025-05-28 05:29:35.681000+00:00,149.321,5.507,94.392,6.86,0.138
2025-05-28 05:29:40.681000+00:00,153.6,3.961,95.331,6.903,0.163
2025-05-28 05:29:45.681000+00:00,145.605,4.58,88.496,7.136,0.211
2025-05-28 05:29:50.681000+00:00,153.251,5.108,90.646,6.975,0.148
2025-05-28 05:29:55.681000+00:00,143.164,5.365,91.996,7.26,0.139
2025-05-28 05:30:00.681000+00:00,145.609,4.36,94.337,7.201,0.154
2025-05-28 05:30:05.681000+00:00,157.689,6.169,106.841,7.152,0.158
2025-05-28 05:30:10.681000+00:00,155.808,4.661,101.198,7.086,0.155
2025-05-28 05:30:15.681000+00:00,157.891,4.765,113.541,7.071,0.153
2025-05-28 05:30:20.681000+00:00,152.679,4.431,91.234,7.151,0.153
2025-05-28 05:30:25.681000+00:00,173.481,5.969,108.696,7.257,0.15
2025-05-28 05:30:30.681000+00:00,147.115,4.93,82.416,7.046,0.162
2025-05-28 05:30:35.681000+00:00,151.855,4.292,94.765,7.007,0.15
2025-05-28 05:30:40.681000+00:00,149.14,4.821,111.978,7.26,0.154
2025-05-28 05:30:45.681000+00:00,152.109,4.898,110.114,6.903,0.156
2025-05-28 05:30:50.681000+00:00,148.893,5.0,97.537,7.345,0.139
2025-05-28 05:30:55.681000+00:00,148.142,5.541,103.782,7.04,0.152
2025-05-28 05:31:00.681000+00:00,149.472,4.629,91.326,7.181,0.154
2025-05-28 05:31:05.681000+00:00,151.086,5.684,109.444,6.827,0.136
2025-05-28 05:31:10.681000+00:00,151.849,4.335,92.172,5.436,0.152
2025-05-28 05:31:15.681000+00:00,142.695,4.963,106.493,6.793,0.147
2025-05-28 05:31:20.681000+00:00,145.197,4.743,108.449,6.858,0.139
2025-05-28 05:31:25.681000+00:00,153.327,4.664,92.866,6.95,0.152
2025-05-28 05:31:30.681000+00:00,146.824,4.743,100.352,5.337,0.171
2025-05-28 05:31:35.681000+00:00,147.805,5.056,97.108,6.964,0.16
2025-05-28 05:31:40.681000+00:00,146.566,5.209,89.615,6.949,0.144
2025-05-28 05:31:45.681000+00:00,152.248,5.403,101.249,6.81,0.146
2025-05-28 05:31:50.681000+00:00,143.135,4.824,86.654,6.796,0.161
2025-05-28 05:31:55.681000+00:00,149.344,4.497,96.527,7.28,0.142
2025-05-28 05:32:00.681000+00:00,143.199,4.873,107.017,7.151,0.143
2025-05-28 05:32:05.681000+00:00,142.716,6.737,96.168,7.059,0.153
2025-05-28 05:32:10.681000+00:00,145.687,5.396,96.494,6.834,0.161
2025-05-28 05:32:15.681000+00:00,151.94,4.701,82.466,6.824,0.161
2025-05-28 05:32:20.681000+00:00,153.947,4.934,113.444,7.192,0.134
2025-05-28 05:32:25.681000+00:00,149.084,5.283,105.155,7.428,0.145
2025-05-28 05:32:30.681000+00:00,155.462,5.612,93.274,6.93,0.159
2025-05-28 05:32:35.681000+00:00,151.643,4.67,117.436,6.865,0.152
2025-05-28 05:32:40.681000+00:00,145.912,5.252,98.398,6.874,0.163
2025-05-28 05:32:45.681000+00:00,159.838,5.795,96.028,7.445,0.157
2025-05-28 05:32:50.681000+00:00,141.324,6.852,122.133,7.016,0.164
2025-05-28 05:32:55.681000+00:00,152.418,5.356,97.982,7.055,0.148
2025-05-28 05:33:00.681000+00:00,150.143,4.105,98.561,6.958,0.15
2025-05-28 05:33:05.681000+00:00,153.297,4.846,113.89,6.728,0.153
2025-05-28 05:33:10.681000+00:00,152.8,4.848,97.398,6.691,0.135
2025-05-28 05:33:15.681000+00:00,153.075,4.8,85.513,6.961,0.156
2025-05-28 05:33:20.681000+00:00,147.657,5.704,101.924,7.11,0.145
2025-05-28 05:33:25.681000+00:00,148.525,4.919,122.488,7.091,0.151
2025-05-28 05:33:30.681000+00:00,154.207,5.699,109.424,6.899,0.215
2025-05-28 05:33:35.681000+00:00,156.586,4.65,100.753,7.338,0.147
2025-05-28 05:33:40.681000+00:00,160.41,4.918,97.282,7.14,0.144
2025-05-28 05:33:45.681000+00:00,142.348,5.984,92.141,6.957,0.217
2025-05-28 05:33:50.681000+00:00,160.32,5.799,100.699,7.0,0.158
2025-05-28 05:33:55.681000+00:00,150.725,4.236,112.082,7.027,0.151
2025-05-28 05:34:00.681000+00:00,147.402,4.866,105.991,7.222,0.136
2025-05-28 05:34:05.681000+00:00,153.847,5.022,95.054,7.149,0.14
2025-05-28 05:34:10.681000+00:00,156.246,5.703,121.176,6.693,0.147
2025-05-28 05:34:15.681000+00:00,143.623,4.878,95.83,7.09,0.14
2025-05-28 05:34:20.681000+00:00,151.381,4.807,97.187,7.074,0.158
2025-05-28 05:34:25.681000+00:00,147.273,5.768,92.33,7.138,0.14
2025-05-28 05:34:30.681000+00:00,151.495,4.218,89.242,6.704,0.158
2025-05-28 05:34:35.681000+00:00,145.384,5.801,97.923,6.87,0.157
2025-05-28 05:34:40.681000+00:00,149.911,6.305,87.584,6.923,0.14
2025-05-28 05:34:45.681000+00:00,156.465,5.626,98.4,7.272,0.13
2025-05-28 05:34:50.681000+00:00,152.079,4.597,118.786,7.37,0.151
2025-05-28 05:34:55.681000+00:00,155.036,3.939,109.274,6.929,0.158
2025-05-28 05:35:00.681000+00:00,145.508,5.448,92.668,7.294,0.157
2025-05-28 05:35:05.681000+00:00,149.634,4.805,100.056,6.73,0.151
2025-05-28 05:35:10.681000+00:00,147.442,4.996,101.278,6.648,0.159
2025-05-28 05:35:15.681000+00:00,138.954,5.389,128.952,6.84,0.143
2025-05-28 05:35:20.681000+00:00,147.337,5.201,115.119,6.643,0.158
2025-05-28 05:35:25.681000+00:00,145.926,4.558,98.954,6.867,0.145
2025-05-28 05:35:30.681000+00:00,153.455,5.345,88.552,7.062,0.139
2025-05-28 05:35:35.681000+00:00,153.474,5.191,88.713,6.86,0.21
2025-05-28 05:35:40.681000+00:00,143.497,4.995,85.756,7.321,0.155
2025-05-28 05:35:45.681000+00:00,145.468,5.138,91.546,7.055,0.149
2025-05-28 05:35:50.681000+00:00,143.292,5.062,100.493,7.247,0.169
2025-05-28 05:35:55.681000+00:00,154.161,5.631,116.388,6.957,0.162
2025-05-28 05:36:00.681000+00:00,161.638,4.682,109.33,7.09,0.164
2025-05-28 05:36:05.681000+00:00,155.089,5.337,103.588,7.121,0.162
2025-05-28 05:36:10.681000+00:00,151.719,5.204,93.044,7.081,0.218
2025-05-28 05:36:15.681000+00:00,148.754,5.314,103.273,6.866,0.152
2025-05-28 05:36:20.681000+00:00,156.419,4.585,98.604,6.73,0.148
2025-05-28 05:36:25.681000+00:00,152.823,5.11,114.017,6.799,0.161
2025-05-28 05:36:30.681000+00:00,150.18,4.898,98.053,7.027,0.137
2025-05-28 05:36:35.681000+00:00,152.588,4.253,113.494,7.216,0.148
2025-05-28 05:36:40.681000+00:00,151.629,5.055,112.301,6.932,0.144
2025-05-28 05:36:45.681000+00:00,153.275,5.16,96.706,7.261,0.146
2025-05-28 05:36:50.681000+00:00,147.849,5.893,104.837,7.096,0.158
2025-05-28 05:36:55.681000+00:00,144.809,4.415,111.885,6.983,0.167
2025-05-28 05:37:00.681000+00:00,145.692,4.924,92.959,6.737,0.139
